Date,normalized_returns,vol_5,vol_10,vol_20,market_vola,regime_state
2020-05-14,-0.07798998703574558,1.3067616325298814,0.71302436802683,0.640707580665055,1.9608599611106292,0
2020-05-15,-0.0216193456507495,0.8695657875414472,0.5581593075700652,0.6250081375187491,1.842161853165631,0
2020-05-18,-0.0839977709140675,1.1375926879458644,0.6325762720679553,0.4196640820019619,1.4151790802903061,0
2020-05-19,0.04182954023798836,0.10134738984908435,0.638971426300704,0.4272680597659902,1.6179549098823214,0
2020-05-20,-0.08615533290305236,-0.19591664218695487,0.7127532518579999,0.4391476993945275,1.1992149214178127,0
2020-05-21,0.054266624642701766,0.06616422866121041,0.7077985994318879,0.49749326001493005,1.4530967061294413,0
2020-05-22,-0.04679699215257697,0.09394089614347752,0.5160084679883843,0.32570022508435276,1.227240828633485,0
2020-05-26,-0.004633727443298644,-0.11360562794938416,0.5121725951501617,0.27408150854971225,1.2025121609589668,0
2020-05-27,-0.0133142180928265,-0.2781215640854984,-0.2679038330877914,0.2706343118595982,1.138217562116806,0
2020-05-28,0.03522403428968166,-0.5623375478223405,-0.3897991971295967,0.24005069373292623,1.2981299065579546,0
2020-05-29,-0.03780022743040508,-0.7502916615193517,-0.48638098813243247,0.13459382930911043,1.1200830590825268,0
2020-06-01,0.026542843777949413,-0.80615422796316,-0.43775356473629684,0.029707336142530818,1.2387808525854556,0
2020-06-02,-0.049784707276831326,-0.6175655004666819,-0.5617198155612254,0.04229132711098278,1.0096280499904144,0
2020-06-03,-0.044252763563121945,-0.534961158488985,-0.627150729511243,0.016525830492894314,0.8150953192512849,0
2020-06-04,0.006535840782160675,-0.7047975831573162,-0.8225294540080895,0.010558725021698958,0.839823986925803,0
2020-06-05,-0.05056566231714385,-0.6551161857040455,-0.9572344904793487,-0.033452355478775786,0.6271570675944638,0
2020-06-08,0.05198006428612172,-0.43765130867348173,-0.8212572276200585,-0.1480598518974046,0.839823986925803,0
2020-06-09,0.06667342191243425,-0.242802354343585,-0.6292785372939527,-0.08503216624709829,1.1299744632639201,0
2020-06-10,0.0007072009844888693,-0.4147041218481547,-0.6353128281837438,-0.6282438176194514,1.1299744632639201,0
2020-06-11,0.3924159627922725,2.6050096990685647,1.8265989323729117,1.1782022199086863,3.3094001181199193,1
2020-06-12,-0.12171395190719507,3.0001864011808714,2.0411087819322544,1.2614247622173569,2.5345664347045553,1
2020-06-15,-0.04725201316189423,3.198098666178773,2.097348612352228,1.2792661661042206,2.255956296760478,0
2020-06-16,-0.02074222896120477,3.2663162461351427,2.060769342699105,1.2138126972942012,2.135609254602833,0
2020-06-17,-0.0052504261113192644,3.2737004800212306,2.017312170056559,1.203867548669631,2.1026381169595685,0
2020-06-18,-0.015254667651493211,-0.39654957808705166,2.0321768274846614,1.1297170754170618,2.0152628413293274,0
2020-06-19,0.06479025627928746,-0.5221849453226561,1.9706159100433032,1.1394076438268492,2.374653775821337,0
2020-06-22,-0.09954107467902079,-0.13086275888618182,2.1478317246462932,1.2167063485643794,1.8223790448028443,0
2020-06-23,-0.011963212750288237,-0.1326698499066858,2.131109090327321,1.2186491281221925,1.7564358261901063,0
2020-06-24,0.07649869127628506,0.17259655001846855,2.1658741925740936,1.2552771020066336,2.163635476260575,0
2020-06-25,-0.04834892262730154,0.2567858755653796,-0.12761467286907124,1.2778433650889869,1.8965653622684682,0
2020-06-26,0.07572363892449963,0.3187223052153111,-0.2289701123261175,1.29660670856888,2.3103591769791763,0
2020-06-29,-0.08805946987606784,0.234831673973657,-0.09903617384668276,1.3763126856980163,1.8240276645734215,0
2020-06-30,-0.04270100779263578,0.29539474295326273,-0.07397843433921318,1.3698827818032435,1.6014690266186196,0
2020-07-01,-0.06061596950154724,-0.01878277646981365,-0.019189691239338537,1.386382279051155,1.303075765869686,0
