Date,normalized_returns,vol_5,vol_10,vol_20,market_vola,top_level_state,sub_level_state
2020-05-19,0.008927324216163308,-1.5691068610700212,-1.107593678188762,0.4444678597111564,1.6575127408455286,0,1
2020-05-20,0.01911572351350736,-1.2863024359381838,-1.0386454334175688,0.4628027161590364,1.231472934209436,0,1
2020-05-21,-0.021246089624460795,-0.38513124004353616,-0.7230557951693513,0.5079613190701254,1.4897805939665028,0,1
2020-05-22,-0.0045741445199476444,-0.363035598529238,-0.7045313786945604,0.5091985451180477,1.2599874119758177,0,1
2020-05-26,-0.006718869752858442,-0.3512484861005428,-0.7303333214549654,0.48522281110213306,1.2348276539287,0,1
2020-05-27,-0.005283474742313524,-0.4397371793849822,-0.972881949892351,0.3838349500222354,1.1694122190214578,0,1
2020-05-28,-0.004397779797482708,-1.0962139643195228,-0.960070719938373,0.30830919211120195,1.3321122863215877,0,1
2020-05-29,0.016505727326493132,-0.865951621836752,-0.867252300048952,0.09184420156606113,1.150961580489187,0,1
2020-06-01,0.011134071287742528,-0.7762216505099335,-0.8448713874117413,-1.2050425637616022,1.2717286110695605,0,1
2020-06-02,1.806031340574035e-05,-0.8691127861321065,-0.8538567184916197,-1.2287889941564119,1.0385810292832924,0,1
2020-06-03,0.0018836215081524737,-0.9752747650246912,-0.8842638262306357,-1.2304678641972604,0.840657044778253,0,1
2020-06-04,-0.0077441449929305985,-0.8856205720433612,-1.0667922530632106,-1.2402138826362086,0.8658168028253707,0,1
2020-06-05,0.008526124284198607,-1.0750243249470548,-1.28708521831335,-1.2329250979751458,0.6494424997117415,0,1
2020-06-08,0.015865038774178532,-0.9414538606761017,-1.1850977555990283,-1.1789530262292598,0.8658168028253707,0,1
2020-06-09,0.029437232722151797,-0.47639959095419915,-0.9156763912517334,-1.0073981704753379,1.1610254197232979,0,1
2020-06-10,0.01721855838589162,-0.5156507046680213,-0.9563196547572225,-1.1548337526744616,1.1610254197232979,0,1
2020-06-11,-0.034922989602705866,0.4823484627305018,-0.27850737713040125,-0.7676525771404903,3.3784446062151754,3,1
2020-06-12,-0.005607763947682795,0.5377119285923713,-0.28996885517235954,-0.7573640209412024,2.5901033879142816,3,1
2020-06-15,0.010273491989644681,0.4913525633268643,-0.29417786873962026,-0.7512458021341719,2.3066362900337785,3,1
2020-06-16,0.01588301365945409,0.21980964798432268,-0.2548813137442869,-0.7167519324278598,2.184191259746411,3,1
2020-06-17,0.009246474609420836,0.10565916315917319,-0.2543111726536704,-0.7159303501550041,2.1506453422484952,3,1
2020-06-18,0.004374227021041813,-1.0192859260313494,-0.321223925527775,-0.774290129946418,2.0617468693064054,3,1
2020-06-19,0.007356524593165938,-1.3634317996024345,-0.3220108161902883,-0.9107701566810461,2.4274030006904708,3,1
2020-06-22,0.013867867223550646,-1.3221231823318371,-0.3331977099652218,-0.9084095221091026,1.865500564584679,3,1
2020-06-23,0.017933889122381114,-1.2620150575636548,-0.47977245090813825,-0.9066609481139689,1.7984077698178047,3,1
2020-06-24,-0.011451404595981674,-0.7262768847163232,-0.4529523909171969,-0.8642163882262931,2.2127060574364736,3,1
2020-06-25,0.006816785136110918,-0.7314683512332247,-1.1982234635278355,-0.8902339313996239,1.9409801586497129,3,1
2020-06-26,-0.023193698845850114,-0.16832882046399728,-0.8077983331431886,-0.731087520441254,2.3619875657832283,3,1
2020-06-29,-0.0051851194627027955,-0.3082046627026857,-0.7820890531023206,-0.7241458627053117,1.867177924444311,3,1
2020-06-30,0.0283082741078003,0.021653467270933376,-0.5905802759108819,-0.6041476121029703,1.6407394621728897,3,1
2020-07-01,0.041999594094917374,0.5957952564117094,-0.1442200872256511,-0.3535699239969152,1.3371443659004836,3,1
2020-07-02,0.003485330540803507,0.608082694366916,-0.14190834405522412,-0.39269671989309557,1.1794760582555688,3,1
2020-07-06,0.055550679737728106,0.5545771516800814,0.4224370211754036,-0.012638876561013593,1.2230864548349571,3,1
2020-07-07,-0.019331076204152593,0.9636289166620715,0.6420403787830098,0.10574874846828361,1.4730073152938639,3,1
2020-07-08,0.026101449400536325,0.9546457919658817,0.6870049113640988,0.08544114073436908,1.2465688530224428,3,1
2020-07-09,0.031881821621094576,0.8269339635274234,0.6424792295994188,0.1581786206394416,1.4444928375274824,3,1
2020-07-10,0.004906727456189015,0.8095061600710328,0.6500662552430183,-0.15559818483968058,1.1140606233483266,3,1
2020-07-13,-0.03099540895859919,0.7319773150330467,0.7931126982808876,0.07759783656658836,1.935947759147136,3,1
2020-07-14,-0.007000328557910414,0.5547675652031059,0.8086020047099818,0.11656893028590372,1.4881032341068707,3,1
2020-07-15,-0.02519904663612713,0.5273311945655716,1.015820873879093,0.26533723536015347,1.1928946172089434,3,1
2020-07-16,-0.0035218306690143657,-0.38173327213116853,0.7591681820597659,0.27750947116521363,1.233150294069068,3,1
2020-07-17,-0.013260547031202587,-0.6860630772408298,0.8149010219731102,0.32721554220536786,0.844011764497517,3,1
2020-07-20,0.07577205330643638,1.8784483210149276,1.3201856099851081,0.9417586311624061,0.6393783405539496,3,1
2020-07-21,-0.019020876445083275,1.9922716976807877,1.317532507671716,1.0192796488064728,0.7031167355252408,3,1
2020-07-22,-0.012841209149913886,1.833079494191967,1.2504622792465356,1.0433918209337338,0.6158959423664639,3,1
2020-07-23,-0.03779038099035353,2.2493430787967355,1.238427271565265,1.2150208460381724,0.9111045592643912,3,1
2020-07-24,0.006922804942336199,2.210594167429165,1.2481112534208239,1.2150901866947001,0.8708488824042666,3,1
