Date,normalized_returns,vol_5,vol_10,vol_20,market_vola,regime_layer0,regime_layer1
2021-11-30,-0.01950687529616427,1.1180637152778836,0.1966657247064781,-0.4195615088617552,1.3989469959188456,2,1
2021-12-01,-0.012249035566269634,1.0641352564764386,0.2222395977701296,-0.3449838583636908,2.1032184380628602,2,1
2021-12-02,0.01373114428774406,1.5771065194119942,0.5372623401449013,-0.22101644795907538,1.5351420126264719,2,1
2021-12-03,-0.008847949250052356,1.0719347332304594,0.5267118186258115,-0.20466606849058833,2.022576539418758,2,1
2021-12-06,0.011299105201372431,1.0014871267965726,0.7285789488820875,-0.10812413733122732,1.3971549157484942,2,1
2021-12-07,0.020132109077938838,0.9309200882825167,1.1282713565867468,0.16880477145833217,0.44916603930616517,2,1
2021-12-08,0.002717041478272098,0.3038583553022537,1.1333993379525964,0.16711417645794832,0.0925502887104507,2,1
2021-12-09,-0.0075704823408373634,0.531298234709819,1.1672504825165724,0.15724189815168907,0.39361292124264097,2,1
2021-12-10,0.009140275009896016,0.13161318512469486,0.741382118405467,0.20538410027456422,-0.12428628483693455,2,1
2021-12-13,-0.009541652451107522,0.5061553973865629,0.7183463823007676,0.2291196270747313,0.16602386667314678,2,1
2021-12-14,-0.00786221696293738,-0.28662092398233163,0.3936215148684045,0.2584761273000518,0.44916603930616517,2,1
2021-12-15,0.01585277324357717,0.3940327801684592,0.35234207249489086,0.39929040817711225,-0.016763867246246168,2,1
2021-12-16,-0.009145357419426153,0.44710858518746244,0.37496774613085104,0.4367704116989429,0.21261692568925653,2,1
2021-12-17,-0.010704458692367387,0.3217420467035685,0.4187093012000417,0.4793839834094783,0.3918208410722895,2,1
2021-12-20,-0.011816892431570298,0.381216893669177,0.44414464511875074,0.5347843734986722,0.6247861361528382,2,1
2021-12-21,0.01725826127688178,1.0179124109566147,0.32544258015817684,0.7043391794437617,0.29146674416300705,2,1
2021-12-22,0.009765233920813889,0.744551450230869,0.4299031891846808,0.7540739974504663,-0.13503876585904348,2,1
2021-12-23,0.005840918576937918,0.6218142055354781,0.40011205513808873,0.769456963274799,-0.2551054028378493,2,1
2021-12-27,0.013380557465292157,0.3177722655475253,0.4884023351531685,0.558208658123559,-0.305282280390319,2,1
2021-12-28,-0.0013741595072010817,-0.47995965389755824,0.36778014613414545,0.49503699605749907,-0.33037071916655386,2,1
2021-12-29,0.0010374192935439705,-0.6934583937708105,0.2530504376850928,0.2529539619168691,-0.43610105658689075,2,1
2021-12-30,-0.003357727950218017,-0.5723399531741539,0.06799834294236412,0.14854106752135118,-0.36800371913524915,1,0
2021-12-31,-0.0029931284817881474,-0.5222031662437917,-0.044484542785762575,0.08228389468483367,-0.38771625920477254,1,0
2022-01-03,0.0059903300620746894,-1.1259204415209838,-0.2607745708696984,0.018861325417096647,-0.49882249533182094,1,0
2022-01-04,-0.000993314360516978,-1.1311463568311007,-0.603270707253772,-0.028621899090985906,-0.44326937726829674,1,0
2022-01-05,-0.01994675841281478,-0.019375164954334712,-0.16565579175746226,0.006559752649119149,0.06208560942316138,1,0
2022-01-06,-0.0013277278484946963,-0.001766019035058075,-0.28871069418845513,0.0014078135302923653,0.040581330987629505,1,0
2022-01-07,-0.00442193519065022,-0.0038500247314819016,-0.33576710220675554,-0.02113655341119538,-0.11174206544881712,1,0
2022-01-10,-0.001805564645852606,-0.30348166235445356,-0.7281233480294589,-0.080349852918374,0.0029483310189342194,1,0
2022-01-11,0.008754792344085665,0.1380651205076071,-0.5156503747285406,-0.08136536278584652,-0.17446350419374726,1,0
2022-01-12,0.0024502979063533614,-0.8789496684269027,-0.49944686373143277,-0.12302159528712556,-0.316034419608085,1,0
2022-01-13,-0.014709523342714241,-0.18248581002615133,-0.27215712192904445,-0.15214959591098215,0.16602386667314678,1,0
2022-01-14,0.00045615016127685716,-0.1968052219117569,-0.25805872764059384,-0.2001300757944606,-0.03468432714541807,1,0
2022-01-18,-0.018922599506322208,0.4264760010521544,-0.08087860021162448,-0.0454357811622573,0.6104498365943692,2,0
2022-01-19,-0.010100285049773903,-0.05770525730243158,-0.07983503837797323,-0.06795545916245152,0.8004058911951681,2,1
2022-01-20,-0.011462236412644442,-0.46914865586408316,-0.3132482504164801,-0.23655786892979055,1.1122206629451243,2,1
2022-01-21,-0.019459489432949135,-0.298900473382219,-0.09758152371946498,-0.1592168697712666,1.696425468110333,3,1
2022-01-24,0.0024044106499558084,-0.15250934228341062,-0.0017562894628146849,-0.19591675052614205,1.8845894425407805,3,1
2022-01-25,-0.012610084665179974,-0.3308314635798966,0.009614781387385146,-0.37602800487145194,2.110386416939923,3,1
2022-01-26,-0.0018612510341993668,-0.16634673232561345,-0.3071902643261275,-0.37857880260207866,2.2537494125246123,3,1
2022-01-27,-0.005762129308284631,-0.1848441197714125,-0.4832176834473229,-0.4087247453760862,1.9903197799611174,3,1
2022-01-28,0.023692473806422986,0.7965126210253456,0.6009737177643466,0.13248534667693787,1.4831727130993078,2,1
2022-01-31,0.018346332114670738,1.1948166838387442,1.0451762401306328,0.4057858960255662,0.9760256462374981,2,1
2022-02-01,0.006476066240003359,0.5875010555799849,0.8746838537860434,0.4106600347628813,0.4617102586942826,2,1
2022-02-02,0.009014906340010747,0.33791471913444304,0.8590044918003685,0.48323062906460457,0.485006959104509,2,1
2022-02-03,-0.025056965828434363,1.8082955657992643,1.2746362496782304,0.5880898536814214,0.8900078488866846,2,1
2022-02-04,0.004780184331549918,1.3081902390046818,0.9553414642221731,0.6150990804498504,0.6875072330934253,2,1
2022-02-07,-0.004072075036142196,0.8296201372863421,0.9824643874271598,0.6144764126388771,0.6229940559824867,2,1
2022-02-08,0.008002619358320622,0.8763513702763148,0.8158446529853868,0.666681225400984,0.3685244824664061,2,1
2022-02-09,0.014049347970951077,1.0840391563209417,0.870805749678258,0.7354560554384793,0.10330242792821664,2,1
2022-02-10,-0.01864531859336972,0.5932673754333381,1.2250986155780257,0.8530111693151385,0.8111580304129341,2,1
2022-02-11,-0.019515176746400235,1.0798824235467068,1.1845698607582107,0.9163099753624044,1.429411675206135,3,1
2022-02-14,-0.004211484863942022,1.0799232129450953,0.8484336994954038,0.9109466882267166,1.6032393500781135,3,1
2022-02-15,0.015280223537750465,1.4092635517424366,1.0504751602596893,0.9287966788309947,1.1319332030146478,3,1
2022-02-16,0.0005173256119700923,0.9388492062302278,0.9465568347634854,0.894442124916865,0.8792557096689188,3,1
2022-02-17,-0.021763998245250354,1.0872430609558517,0.8271214864431318,1.037438266752381,1.5638146117434097,3,1
2022-02-18,-0.00755545577218005,0.7311899317930503,0.7874502995364837,0.9054112036990135,1.499301092828128,3,1
2022-02-22,-0.010558229543329724,0.8037298388471398,0.8248116560268409,0.9389926527097004,1.689257147428927,3,1
2022-02-23,-0.018947229857102146,-0.1312734021301422,0.8095743983383281,1.0191798005241268,2.0852979781636884,3,1
2022-02-24,0.014482611144410294,0.9034304694923284,0.8261858675125148,1.1307662308008135,1.959855100673828,3,1
2022-02-25,0.021762586442952078,1.5050167611332281,1.2723341203844731,1.3245905529584214,1.4706284937111904,3,1
2022-02-28,-0.0028090855714398223,1.4315086926177214,1.031051473313152,1.0826143943808386,1.9293904213865387,3,1
2022-03-01,-0.01595796189492676,1.6332011883648931,1.1869650682432344,0.9892088609336633,2.497466846822927,3,1
2022-03-02,0.018107552672338476,1.2284253827181724,1.2721919128913546,1.139860838956082,2.0351207588068756,3,1
2022-03-03,-0.005632014852559359,1.269716074248922,1.2719781254219047,1.0863757410394193,1.988527699790766,3,1
2022-03-04,-0.00832917865131561,0.6002350537313526,0.9920424029766722,0.8720585142642201,2.257333572865315,3,1
2022-03-07,-0.030326080922730203,1.5567727351480252,1.5676454584598982,1.1791973808947969,3.058375293382252,3,1
2022-03-08,-0.007623538084011803,1.4593325579813787,1.5447513498199998,1.1850956705777185,2.8218261797653437,3,1
2022-03-09,0.02501010401382741,1.9606683276836094,1.8120974005320458,1.464335315804673,2.3415596318501204,3,1
2022-03-10,-0.004664544028560916,1.960989465375558,1.680939633920554,1.3398869210357853,1.9437267209450075,3,1
2022-03-11,-0.013409773041551852,2.0250399134568133,1.3220792583931544,1.2879451899326362,2.0369128389772273,3,1
2022-03-14,-0.007812169203847022,1.0906091788582681,1.3258968691839819,1.188474474146902,2.219700914700963,3,1
2022-03-15,0.020819135615831257,1.548276074895165,1.6317510371051596,1.4131532962046647,1.872045223152663,3,1
2022-03-16,0.021773427540079736,1.3677259585071153,1.7396481251261153,1.5173204444360842,1.3057608778866263,3,1
2022-03-17,0.01190871096038656,1.3007274146093224,1.8178804639748447,1.5839340463388023,1.1265569625035934,3,1
2022-03-18,0.011231320303574405,0.43629678947109657,1.8109870193903082,1.4551790452231492,0.8039900515358711,3,1
2022-03-21,-0.0007982489626151676,-0.10102226241091522,0.9280407991273902,1.428798468736617,0.7430606929612925,3,1
2022-03-22,0.010877205445760504,-0.318203833376082,0.7656486838540115,1.4067542570006142,0.6373303555409556,3,1
2022-03-23,-0.012712124360808916,0.21979927390240245,0.7281263628091604,1.3159581720383737,0.7502286718383554,3,1
2022-03-24,0.013878518173304316,0.29468677871367305,0.7267049376856135,1.3100571098531262,0.4097413009714614,3,1
2022-03-25,0.004689886595923958,0.1742077453845393,0.33796302277075896,1.1467939484440828,0.2556258243646633,2,1
2022-03-28,0.006756056911728861,0.14042531889389762,0.05336323728714726,1.1494486050247361,0.044165149523989485,2,1
2022-03-29,0.011818549993077382,0.16910238407301978,-0.12522797005993602,1.036766753857093,-0.08665362667258227,2,1
2022-03-30,-0.006677083107402485,-0.3099814995754394,-0.20309747390833388,0.968995936280033,-0.009595888369183209,2,1
2022-03-31,-0.01613982933519547,0.3250960350035021,0.19859711532412794,1.0871551794490162,0.21082484551890504,2,1
2022-04-01,0.0030409268531493196,0.2970629696646487,0.09939709947673582,1.0427739666652924,0.044165149523989485,2,1
2022-04-04,0.00769488842381994,0.3269073435138933,0.13020399188058202,0.5214328553026529,-0.14579090507680942,2,1
2022-04-05,-0.012994653182319078,0.10935809718113923,0.2485773350822396,0.5994556843744688,0.2950509045037101,2,1
2022-04-06,-0.010127928020793429,0.15864767133529542,0.18203442153362293,0.43089812730261196,0.48679903927486046,2,1
2022-04-07,0.003880871443723554,-0.08075906130457053,-0.036839678515534484,0.4073183683862409,0.3882366807315865,2,1
2022-04-08,-0.0030180407838661027,-0.15621476580072707,-0.07633187218225386,0.2826159411400545,0.31834726310959344,2,1
2022-04-11,-0.017384828693009835,-0.23743567753469333,0.07417068540173366,0.4430647053693929,0.8935920092273876,2,1
2022-04-12,-0.0037867946387659434,-0.3125212702509607,-0.2800933154974965,0.26119002809354164,0.8738794691578642,2,1
2022-04-13,0.010749109160588226,0.15951109485450074,0.02581024355768421,0.06112395390800424,0.4366218199180477,2,1
2022-04-14,-0.01258197449182187,0.21910829373203866,-0.06912746004874283,0.072206240565279,0.5943214568655488,2,1
2022-04-18,-0.0005683833807202148,0.25375447929067735,-0.11429264336048953,-0.019137291887199145,0.4993432586629779,2,1
2022-04-19,0.015566550641072943,0.32698895438039965,0.17353627527159962,0.14471406264395728,0.35598026307828873,2,1
2022-04-20,-0.0009821605144962838,0.2717548300927555,0.044995121593779164,0.06447120987971107,0.16781594684349826,2,1
2022-04-21,-0.015226349659624775,0.49701020083786585,0.1717585716159825,0.10418917047454558,0.5907372965248459,2,1
2022-04-22,-0.028495570485680674,1.3628483833905523,0.7246598691224558,0.3570400572795576,1.5817347298382387,2,1
2022-04-25,0.005318271035798101,1.4926587391308088,0.8203778871082213,0.3626889321532679,1.3684823166315565,2,1
2022-04-26,-0.02891350303691146,1.1602509581619738,1.168649415461077,0.6257257859645395,2.5333077666212707,3,1
2022-04-27,0.0017323549166508873,1.2741368669152886,1.2090861208899368,0.5020026254589866,2.1892362354136736,3,1
2022-04-28,0.024082161232518468,2.597466025083705,1.6481757785053412,0.9050883944917273,1.9007178222696008,3,1
2022-04-29,-0.03732265389300786,3.0702832492072454,2.281383661929364,1.3148321892488255,2.511803488185739,3,1
2022-05-02,0.005295705185504893,3.0697531551051473,2.3414925057648532,1.3315896862405836,2.321847091780597,3,1
2022-05-03,0.004461970967045813,2.4931667050263346,2.11830321155847,1.302394738953485,1.7681069659026776,3,1
2022-05-04,0.029061727449012125,3.2026810890045425,2.7997569161783513,1.6969974495199671,1.081755983657835,3,1
2022-05-05,-0.036664171672412774,3.7717447804553386,3.2622402554186105,2.071791223745372,2.117554737621329,3,1
2022-05-06,-0.006053878522266478,2.7520287079752026,2.982944589174997,2.048647485421432,1.9365587420679446,3,1
2022-05-09,-0.0329250136479179,3.420681267381666,3.292479108270034,2.298144434265867,2.753728500509359,3,1
2022-05-10,0.002091387652095547,3.370096743316744,3.066994430102502,2.273988419923243,2.4383299102230427,3,1
2022-05-11,-0.016963726204011504,1.3738121344796994,3.1063207551731673,2.3150598221809293,2.361272171919644,3,1
2022-05-12,-0.0016602991024261488,0.8719864754982019,2.5822925795591236,2.2276121283323214,2.219700914700963,3,1
2022-05-13,0.023225773848555734,2.2232785182244,2.5127802252775657,2.4800449319320577,1.700009628451036,3,1
2022-05-16,-0.004317702626036165,0.960723990956789,2.4686426563837167,2.4744095310488476,1.4491238734713154,3,1
2022-05-17,0.019605425473148932,1.4246996142447292,2.728877965979881,2.530881405429169,1.2036147008069924,3,1
2022-05-18,-0.04159730339956259,3.143361064094237,2.7501318648617503,2.9080437576856024,2.0745454971415795,3,1
2022-05-19,-0.006214358885661517,3.1649712543084307,2.2809936959452775,2.886271438032187,1.7860274258018496,3,1
2022-05-20,-0.0002173630163234013,2.4217729490351476,2.3024503233841034,2.7410629656734655,1.8003637253603184,3,1
2022-05-23,0.01802150130374705,2.9377691713144807,2.044033819944985,2.8624782645292486,1.6301198690246999,3,1
2022-05-24,-0.008517445011871788,2.3240301990055547,2.069372978009482,2.681986905023273,1.8039478857010214,3,1
2022-05-25,0.009042891540617878,0.2731518087925897,1.955946439228583,2.7190268381828995,1.6104076707595196,3,1
2022-05-26,0.019324671899407158,0.44335127610141506,2.1440983809106884,2.648323374815143,1.45450011398237,3,1
2022-05-27,0.024077636087508306,0.6304401108650691,2.1660731354165863,2.4572093255267067,1.1355170215510078,3,1
2022-05-31,-0.006657629301980652,0.9973187798863676,2.1900388306028975,2.459736678443105,1.2197430805358127,3,1
2022-06-01,-0.007874399149469158,0.9639613129108225,2.0331123836563285,2.4655849994490695,1.1301411228442964,3,1
2022-06-02,0.0178997313072314,1.1074636537147264,0.7009783514014247,2.2868485778691383,0.9563131061679747,3,1
2022-06-03,-0.016845899718130764,1.5835659159574118,1.0185298706008696,1.9459272888659522,0.9688576673604352,3,1
2022-06-06,0.002768995298722317,0.6872153596768296,0.9999041189792353,1.9395049734855676,1.019034544912905,3,1
2022-06-07,0.009114837423406132,0.7892542117370415,0.863078526666237,1.5504299644443846,0.8308705704824575,3,1
2022-06-08,-0.011216117148469026,0.907520239557163,0.9289551688690673,1.6110547339208474,0.8201180894603486,3,1
2022-06-09,-0.024449951773469238,0.8177518538770057,1.4622310142863368,1.7320670586331681,1.201822620636641,3,1
2022-06-10,-0.029905908919723185,1.3936635770827277,1.7045986628858407,2.0487030036734244,1.499301092828128,3,1
2022-06-13,-0.03990342609835364,1.8059572515239546,1.7403291318817242,2.302637875954941,2.622909724312787,3,1
2022-06-14,-0.004144312147803341,0.9142647099948292,1.758161456362475,2.302599308448517,2.3845681887211843,3,1
2022-06-15,0.01412356472822077,2.336336853712847,2.117033976586427,2.227596785335341,1.8344125649883107,3,1
2022-06-16,-0.03341570122215438,2.55493620707367,1.9153695396974448,2.04267166189975,2.4311615895416367,3,1
2022-06-17,0.0018349532326996792,2.651079358818041,2.03510080920868,2.05018330407217,2.105010176428869,3,1
2022-06-21,0.023818980852358285,2.361449113485011,2.6317245382514614,2.284093596569124,1.9365587420679446,3,1
2022-06-22,-0.0016659142036711538,2.3415776295597936,2.463782753815192,2.14307221520281,1.714345928009505,3,1
2022-06-23,0.009123578377242812,2.2147016782458984,2.658496132289665,2.178425908022607,1.7322660461043338,3,1
2022-06-24,0.029742045621587325,0.7881709707622289,3.140824427234386,2.461541765808373,1.4061149747959087,3,1
2022-06-27,-0.0033409939986543797,1.0132885641212999,2.7234843642877484,2.320233990147116,1.355938097243439,3,1
2022-06-28,-0.020712167257808608,1.7282511956155742,2.0225976862679356,2.1685123558090704,1.6086155905891681,3,1
2022-06-29,-0.0010754929284864038,1.7219777197825328,2.005663192187321,2.1706740223250094,1.5727746707908243,3,1
2022-06-30,-0.00916136035468136,1.7666265229521532,1.9513511526129885,2.1742682248878578,1.6713366875297553,3,1
2022-07-01,0.010135017188325466,0.32276766284341235,1.1093199051334743,2.0768685001386102,1.3111371183976808,3,1
2022-07-05,0.0012193809978797837,0.38668957401680343,1.1116460232573384,2.0334427648232167,1.4616684346637758,3,1
2022-07-06,0.0032033015967524703,-0.5133619088535777,0.727799239655302,2.0354861069059336,1.3165130171043922,3,1
2022-07-07,0.014490229072616684,-0.11049597206213263,0.8408277323152256,2.092505073711013,1.2000305404662894,3,1
2022-07-08,-0.001194110504441058,-0.6034632125239938,0.8202228979603406,2.072763403807763,0.9419768066095059,3,1
2022-07-11,-0.011957911768839253,-0.03146127237556395,0.08422963215029544,1.9389559998250634,1.2161589201951097,3,1
2022-07-12,-0.009650362605807417,0.1929559356555546,0.1482699292506877,1.676739112061276,1.4168674558180177,3,1
2022-07-13,-0.004830358220130388,0.15555126529135466,-0.30128690550727694,1.057554962984324,1.3326413968332127,3,1
2022-07-14,-0.003366632921078015,-1.0031523486304559,-0.29329661696841514,1.0547446386188417,1.257375738700165,3,1
2022-07-15,0.018655737550319934,0.4935382021498247,0.032083627685101694,1.117728878394657,0.8685032286468097,3,1
2022-07-18,-0.008762236594149644,0.3834766761876842,0.033879471304112244,0.6049545684949564,1.0602513634179602,2,1
2022-07-19,0.026890023535417112,1.2262934235874665,0.7327908669254788,0.8930976854251169,0.916888367833271,2,1
2022-07-20,0.005514999832743459,1.0177412936316694,0.7408676413250965,0.6827538696789607,0.8057817899018797,2,1
2022-07-21,0.009449572581190962,0.7540102877266635,0.6500031646683017,0.6986170817345566,0.6677950348282449,2,1
2022-07-22,-0.009739781402127556,1.0483039898487925,0.7632198342185833,0.7455498441847612,0.653458735269776,2,1
2022-07-25,0.00095080886499216,0.732151887309788,0.5840373285173666,0.31943584922582224,0.7125960136740032,2,1
2022-07-26,-0.011973836707577066,-0.05041305852068262,0.6430751913588495,0.39333436254049986,0.9509372074612633,2,1
2022-07-27,0.025456554670315358,1.0980378759552412,0.9969521340423184,0.45847782164945683,0.6910913934341283,2,1
2022-07-28,0.011696825683599098,1.1511421194765599,0.9482476803250095,0.4959272723101571,0.5280158577799157,2,1
2022-07-29,0.01374428167343985,0.8732529051842838,0.8658528655766121,0.468602471611659,0.34881194239688273,2,1
2022-08-01,-0.003190570653230436,0.9939179547116854,0.7395407928284461,0.47129782820795657,0.6194098956417837,2,1
2022-08-02,-0.007048182487184688,0.7014156620501405,0.4267942504303877,0.5236113185705373,0.8147421907536371,2,1
2022-08-03,0.015153962161777,0.14301265870029567,0.5503603781166624,0.5967337895147633,0.4599185203282741,2,1
2022-08-04,-0.0011411365578974813,0.11336987614641986,0.5454826849091989,0.5399329201040773,0.3685244824664061,2,1
2022-08-05,-0.0019905631272328275,-0.2070954328388065,0.39394140822276585,0.5434731795449002,0.31655518293924195,2,1
2022-08-08,-0.0016018112304346222,-0.23347611115580372,0.4170874629540925,0.4376080380490136,0.3416439635198198,2,1
2022-08-09,-0.0046212383442402055,-0.33055053895491,0.218225996901122,0.38071095234787494,0.4276617608706333,2,1
2022-08-10,0.020703664352093788,0.14569678807273034,0.010545466454998171,0.48564448804448046,0.06387768959351287,2,1
2022-08-11,-0.0010692170305155256,0.14456107547687583,-0.04591075858253219,0.4686395518304764,0.1463116684079664,2,1
2022-08-12,0.01681055284317896,0.4118402778872754,0.04641576885090452,0.44328927003492336,0.026245031429160588,2,1
2022-08-15,0.003598189947919455,0.2891920328632853,-0.008877274548043686,0.34048053640455667,0.10151068956220816,2,1
2022-08-16,0.0015104287176341546,0.02591057070944482,-0.1641222751795238,0.060849434658680514,0.054917630546098425,2,1
2022-08-17,-0.007627608975961728,-0.12954906100504718,-0.17427155862471155,0.13789424960013066,0.0925502887104507,2,1
2022-08-18,0.0019034954980710894,-0.17060040735491655,-0.19249997127024857,0.1160813533146505,0.031620930135872055,2,1
2022-08-19,-0.013347422821352576,-0.4444798650247235,0.08990333391552749,0.17841985369380178,0.21799316620031098,2,1
2022-08-22,-0.021995860574808273,0.10094458058299831,0.625463706089009,0.5045560045526156,0.7914454903434107,2,1
2022-08-23,-0.002603864542751172,-0.05820175064977566,0.6126810239982576,0.4122932977540263,0.8469989502112779,2,1
2022-08-24,0.0025484225904104573,0.19734907873745985,0.1249545478912018,0.0884687917732638,0.6158257353010808,2,1
2022-08-25,0.01362974772779334,0.8146590147850447,0.3711719606513656,0.11547490673123659,0.4294538410409848,2,1
2022-08-26,-0.03463207042535323,1.9010697815740425,0.935363279702724,0.6629605572413259,1.1068444224340699,2,1
2022-08-29,-0.007052169305638513,1.6138795780483743,0.8513832820146672,0.6773887087386689,1.2233268990721728,2,1
2022-08-30,-0.011452910600430716,1.6263229931002732,0.7946718729674724,0.7106952368631976,1.2233268990721728,2,1
2022-08-31,-0.008211232316466735,1.4590888620073286,0.7944896200680577,0.5772855978682782,1.1623978823019372,2,1
2022-09-01,0.0026282581588811635,0.8124946821556583,0.8080180289874336,0.5906457407041099,1.1068444224340699,2,1
2022-09-02,-0.011158046679038094,-0.7594038794777199,0.7909787334011368,0.62492292525004,1.0907160427052496,3,1
2022-09-06,-0.004466958799208851,-0.7370551448636937,0.5847235512769449,0.6245220459479162,1.348769776562033,3,1
2022-09-07,0.01781135455785617,0.37042840714733827,1.048427436011573,0.8269858688311237,0.9419768066095059,3,1
2022-09-08,0.00622547277212874,0.26122675270894,1.0985035342203675,0.6015648431380084,0.7573969925197614,3,1
2022-09-09,0.01479252087289735,0.5283653356623309,1.132322155135514,0.7475884556938881,0.6104498365943692,3,1
2022-09-12,0.010165157375681928,-0.18619357706701836,0.20994694831526836,0.6451090247978769,0.8039900515358711,3,1
2022-09-13,-0.04456265714028777,3.133033854166393,1.7874963339650263,1.3716741292799,1.4132832954773147,3,1
2022-09-14,0.003017794970531007,2.8166969890143037,1.7456989381623682,1.3802184796368087,1.2143668400247583,3,1
2022-09-15,-0.01174576627646322,2.7764902672122562,1.7863161423533556,1.3963387909525395,1.2340793800942818,3,1
2022-09-16,-0.007571543883976883,2.2218440678329565,1.789530733383743,1.378582942716397,1.2394552788009932,3,1
2022-09-19,0.0064702036163920605,2.0585915162602983,1.7781364911453987,1.401935064699065,1.1426853422324137,3,1
2022-09-20,-0.01169960884491411,-0.21754815478175973,1.8438269026449774,1.2956384548374702,1.3935707554077912,3,1
2022-09-21,-0.017628168206820057,-0.11109736239564648,1.6707367478443238,1.3673929245138918,1.542309991503535,3,1
2022-09-22,-0.008826787938767693,-0.14488341314491673,1.5704529747521656,1.3508837507488716,1.4276195950357835,3,1
2022-09-23,-0.017746322875644486,0.053976686046424874,1.232769429220108,1.2490725134336595,1.8881736028814835,3,1
2022-09-26,-0.01075785499859421,-1.0737602923652365,0.8572658816749097,0.9038367897033266,2.307510450417785,3,1
2022-09-27,-0.0024861050631384365,-0.6228255307782021,-0.4155763203915647,0.9068008883744085,2.3684398089923637,3,1
2022-09-28,0.019117650072838648,0.8638222837331717,0.32031266588399454,1.1360569149214652,1.9347666618975932,3,1
2022-09-29,-0.02171628893141121,1.2703047771656937,0.5250074491846658,1.2594973752418728,2.2322451340890805,3,1
2022-09-30,-0.015544845654523007,1.2026280832973955,0.5857092735870254,1.2820826769734737,2.1928203957543766,3,1
2022-10-03,0.025191083422616462,2.1473496376464283,1.3235748322604137,1.6139865888638103,1.9204303623391243,3,1
2022-10-04,0.029761847308486127,2.810392210981114,2.080402561809848,1.9963643019899668,1.7358502064450367,3,1
