Date,normalized_returns,vol_5,vol_10,vol_20,market_vola,regime_layer0,regime_layer1
2023-10-23,0.007610677260453673,-0.8885993048907171,-1.0370106440572282,-0.6845496291226209,0.17677634769525571,0,0
2023-10-24,0.0031987513007062677,-0.8411033208182135,-1.04565697997613,-0.835639858294478,-0.07410940728446484,0,0
2023-10-25,0.029748229014476768,0.03477737883921856,-0.49444992860942877,-0.5600695247296665,0.1445195882376149,3,0
2023-10-26,-0.03870464276987608,1.279439002282493,0.3440226331518921,0.009910944428153007,0.2323294657587799,2,1
2023-10-27,0.005369900895683235,1.1772377399154355,0.3110571230994557,0.007785801986990124,0.3380598031791168,2,1
2023-10-30,0.02201683372349723,1.3899603160653589,0.4385014666079536,0.046563437344108415,0.06566976976386436,2,1
2023-10-31,0.0019001848310113206,1.3925225516748176,0.43358385800632376,-0.2249420823846324,-0.2228486433802085,1,0
2023-11-01,0.02280129686041192,1.1962135612028126,0.577102065812468,-0.16481201457059233,-0.4504373561453597,1,0
2023-11-02,0.006011708841660671,-0.7139575191765655,0.5776197202261476,-0.16595465110957075,-0.667274271497088,1,0
2023-11-03,0.01231105573161895,-0.7932755414504102,0.4053154371667678,-0.27631082139732543,-0.8016772080343627,1,0
2023-11-06,0.010048442084574803,-0.9796157940184098,0.4086993880253758,-0.2667001528892542,-0.8052611974728942,1,0
2023-11-07,0.010687997504292909,-1.1847669029225725,0.4023708450089042,-0.27567970351501847,-0.8195974970313631,1,0
2023-11-08,0.0069097822991378,-1.6460702876014308,0.1504331261042567,-0.29246464528001054,-0.8841110159466447,1,0
2023-11-09,-0.0074031596125161804,-0.9625834683551127,-1.1381643847425158,-0.27222041105839495,-0.7335796996805496,0,0
2023-11-10,0.024123060025499878,-0.5523207108306116,-0.9733006330624059,-0.22752449046327355,-0.9342880644012859,0,0
2023-11-13,-0.008589760323365165,-0.2528108838359685,-0.8344198146366272,-0.19665094883010795,-0.828557726980949,0,0
2023-11-14,0.00927410295795302,-0.26933695735799684,-0.8664051831734195,-0.20525543725175494,-0.9360801445716375,0,0
2023-11-15,-6.28586663146603e-05,-0.2571696278665724,-1.0199060144866696,-0.23943307340289113,-0.9324959842309344,0,0
2023-11-16,0.016961953761005254,-0.32266448577394913,-0.9311410918462946,-0.19969433499154052,-0.9074075454546996,0,0
2023-11-17,-0.0174124021947612,-0.24048487731114723,-0.5452979874924039,-0.1602123722117508,-1.0005934925847475,0,0
2023-11-20,0.019845468366859315,-0.06757882776619648,-0.41415390862416984,-0.10171068476677812,-1.070483081108912,0,0
2023-11-21,-0.012114129653566525,0.14636109541137682,-0.2708820958147066,-0.0026679036104307738,-1.0812352203266782,1,0
2023-11-22,0.012262379050155339,0.22504346768767056,-0.2311127345046022,-0.17397074285206826,-1.1708371780181945,1,0
2023-11-24,-0.0015810142255434719,0.024536871836744828,-0.2908121839454002,-0.871385310349894,-1.2407267665423591,1,0
2023-11-27,0.002653024337305351,-0.40995814396302244,-0.5772836273724508,-0.8654959460984776,-1.199509948037304,1,0
2023-11-28,0.010276254268226611,-0.7336836590763194,-0.6371031158633838,-0.9649729174743019,-1.199509948037304,1,0
2023-11-29,-0.010579973467508445,-0.8042097897485774,-0.5343284272595801,-0.8586976984922389,-1.1475408194123111,1,0
2023-11-30,-0.00031014217131963286,-1.0243742474855764,-0.5335812111568626,-0.987674371235871,-1.1582929586300772,1,0
2023-12-01,-0.012148831291736738,-0.7899829141843183,-0.6094759295608302,-0.8814443391525684,-1.2102620872550698,1,0
2023-12-04,-0.01491127390597449,-0.6573820673549091,-0.6651740540372666,-0.7942494387447698,-1.1296203595131393,1,0
2023-12-05,0.008646016890108287,-0.7350522996224376,-0.939726170334935,-0.80277552474544,-1.1708371780181945,0,0
2023-12-06,-0.010504819423068436,-0.7361948751591424,-0.966547463172272,-0.7820913754873665,-1.1493327286804913,0,0
2023-12-07,0.00534415464554342,-0.6005621662336218,-1.1027064023781552,-0.7889184796776203,-1.1332043489516708,0,0
2023-12-08,0.008334589547041577,-0.5557774342766548,-1.0073255736192164,-0.7967741895473752,-1.2604391357097111,0,0
2023-12-11,-0.008328940276101962,-0.7929714841582546,-0.9883425500358124,-0.9957943393954726,-1.2102620872550698,0,0
2023-12-12,0.007792305645408855,-0.8152488019965767,-1.0402007865142253,-1.0054275398791406,-1.3106163550665237,0,0
2023-12-13,-0.0004954780291869498,-1.0916134389026475,-1.1039824124013895,-1.0402264532072392,-1.2891119057288203,0,0
2023-12-14,-0.02327104636618729,-0.31197670700393504,-0.7517594844701212,-0.8152717306061353,-1.2371427771038277,0,0
2023-12-15,0.01256315981414361,-0.18176627941796764,-0.6436299544901969,-0.8730297348377102,-1.272983526,0,0
2023-12-18,0.004696979503537056,-0.2044442102904127,-0.7796720722183176,-0.9816519616479881,-1.2228063066431873,0,0
2023-12-19,0.0011668607667831904,-0.279623017489016,-0.8367951410322392,-1.1724037375882816,-1.2281825471542418,0,0
2023-12-20,-0.007566424898558871,-0.2421637326417113,-0.8796706978514159,-1.2121223841715927,-1.0238900220928024,0,0
2023-12-21,0.007378930428677447,-1.0258731038235953,-0.8587599224502627,-1.264690623580873,-1.0274741824335054,0,0
2023-12-22,0.0023117688852823375,-1.2641057382699823,-0.9128614643072793,-1.2595132138911045,-1.1385805894627252,0,0
2023-12-26,-0.0002550902880760706,-1.2959796811557354,-0.9729794087608881,-1.265770718714169,-1.1457487392419596,0,0
2023-12-27,-0.0020447541000637396,-1.28240429589455,-1.0244979484966912,-1.334938536327189,-1.246102836151242,0,0
2023-12-28,0.002760839157570421,-1.5283548679318204,-1.0155303663898367,-1.3724570143662762,-1.2389346863720077,0,0
2023-12-29,0.0015544260756735783,-1.7292534798029415,-1.7000470163835533,-1.3694059988797909,-1.2425188467127106,0,0
2024-01-02,-0.014312553240335351,-1.108759853219644,-1.5558582785587514,-1.3409027808413556,-1.1081159101754359,0,0
2024-01-03,-0.001196916405951207,-1.1167601572044414,-1.5973442535520432,-1.452568403476874,-0.9575845939093408,0,0
2024-01-04,-0.0076721040435182054,-1.0744915644804978,-1.552428617030823,-1.4742342884037258,-0.9414562141805204,0,0
2024-01-05,-0.0009852944768706925,-1.1627652966615822,-1.603022235974714,-1.5285417250426119,-1.0812352203266782,0,0
2024-01-08,0.01822711273860423,-0.43648253302649487,-1.2430915933402624,-1.3537876813731071,-1.1296203595131393,0,0
2024-01-09,0.0024626752305507696,-0.7495629991032949,-1.2422794501685348,-1.388695174967346,-1.186965557747015,0,0
2024-01-10,0.017935154152362354,-0.5048070185287865,-0.9613375384939207,-1.26689637014973,-1.199509948037304,0,0
2024-01-11,0.00437899775108049,-0.8328394511512007,-0.9706253186618783,-1.2847615195490503,-1.244310926883062,0,0
2024-01-12,0.009465443492683082,-1.0435619988189977,-0.9304249260420303,-1.250746725954292,-1.1977178678669524,0,0
2024-01-16,0.004153988636062081,-1.181117147615854,-0.9315877045956101,-1.6061817437540693,-0.9934253428055131,0,0
2024-01-17,-0.0025205198481049974,-1.0167416094055681,-1.2012776718406348,-1.65678232271492,-0.8231816573720661,0,0
2024-01-18,0.010765354750130912,-1.314169616668182,-1.2071540181577174,-1.613743667938183,-0.9414562141805204,0,0
2024-01-19,0.011644374154675625,-1.2299822476932085,-1.4049597992154494,-1.5641348379772404,-1.090195450276264,0,0
2024-01-22,-0.005901459997926937,-0.9892273251568237,-1.2836035890431003,-1.583633822019586,-1.1099079903457874,0,0
2024-01-23,0.005541099060404902,-0.9831461462847471,-1.4452731035756772,-1.5917746333673317,-1.2245983868135388,0,0
2024-01-24,0.008664566323280479,-1.0757680636988511,-1.453681235018093,-1.5721903025941355,-1.118868049393202,0,0
2024-01-25,0.005253212548085741,-1.1372677474479704,-1.6591230892680853,-1.5773804888007164,-1.0633149313296777,0,0
2024-01-26,-0.0027930950930904553,-1.1965925074415276,-1.5742104518377231,-1.5720744118493195,-1.0973636000554985,0,0
2024-01-29,0.013763735750662573,-1.2158697370011096,-1.492614091170878,-1.5113785171537022,-1.0364342414809198,0,0
