Date,normalized_returns,vol_5,vol_10,vol_20,market_vola,top_level_state,sub_level_state
2023-08-09,-0.007710939098546087,-0.5891320534946108,-0.5531882535390739,-0.9300610908969551,-0.7863447479559297,1,1
2023-08-10,-0.0003966374754201072,-0.5765533753931615,-0.5813352909379748,-1.011371116335451,-0.8047952265263599,1,1
2023-08-11,-0.001717584895730457,-0.6457320674603791,-0.8436222654760167,-1.011311965510021,-0.9742047332650178,1,1
2023-08-14,0.00508668488291808,-0.8812735374211164,-0.7424288949031623,-0.989668316982753,-0.9775594529842817,1,1
2023-08-15,-0.012265459392597454,-0.5217758595495198,-0.5961743640914393,-0.9322775505430146,-0.7024788344782572,1,1
2023-08-16,-0.008231401789125497,-0.5052382612079769,-0.7827797863324863,-0.9101546902684109,-0.6488042787410769,1,1
2023-08-17,-0.00839013137403005,-0.5002679696243342,-0.7339215706498087,-0.8993099858049812,-0.4626218132534613,1,1
2023-08-18,-0.0007960378804581733,-0.47640128164319,-0.7344014527695503,-0.9012108803844696,-0.561583805505981,1,1
2023-08-21,0.006208314863298815,-0.3985291085214588,-0.821547870696579,-0.8594234122915712,-0.5900982832723627,1,1
2023-08-22,-0.0034286510430466544,-0.6515971815641548,-0.8269005585329205,-0.880775769470089,-0.6169354011791123,1,1
2023-08-23,0.010337010714290388,-0.37441129653338573,-0.5870187911625872,-0.7258851309738599,-0.7829901881985062,1,1
2023-08-24,-0.014196673980508981,0.0002912630521795361,-0.35545857510173906,-0.6185881019681301,-0.5783567642549388,1,1
2023-08-25,0.006048181063794186,0.0783472545681484,-0.2534062077456014,-0.6752034346707493,-0.8333097042927415,1,1
2023-08-28,0.005597758597695491,0.06366136342515014,-0.24290049854056628,-0.6266113272515478,-0.9339490564048932,1,1
2023-08-29,0.013756748715555534,0.26744530259094956,-0.14596947775850705,-0.4224227928439441,-1.0396203281341003,1,1
2023-08-30,0.0031785341846919737,0.1657058639693147,-0.2653413004394547,-0.5572108337416066,-1.135227600667356,1,1
2023-08-31,-0.002245532970840828,-0.7024704440055182,-0.4007488132883703,-0.5606348082799671,-1.187224636583064,1,1
2023-09-01,0.0011501927690175705,-0.6559078763471144,-0.41494113466257115,-0.5849746034568435,-1.267735990303313,1,1
2023-09-05,-0.004850317817882176,-0.43937589636427243,-0.3673868033259481,-0.637951317771458,-1.113422402377662,1,1
2023-09-06,-0.007643334487933232,-0.9689667058398511,-0.2823217430800381,-0.6121222836936853,-1.0396203281341003,1,1
2023-09-07,-0.0038637531122339376,-1.1836931264849515,-0.4018273139874862,-0.6450648595416698,-1.0480069674704198,1,1
2023-09-08,0.0007782860657560889,-1.083188878502246,-0.7691911436800092,-0.6429879416666867,-1.1419368801440435,1,1
2023-09-11,0.006053631501634547,-0.7776068259750297,-0.769088240578121,-0.6054346509137932,-1.148646159620731,1,1
2023-09-12,-0.006359489019504967,-0.7312893215470578,-0.7245513206769784,-0.6061431526429507,-1.0765214452368015,1,1
2023-09-13,0.0005935421210336337,-0.8927006128192917,-1.1878384366368884,-0.7264316343426658,-1.2023205553960707,1,1
2023-09-14,0.007747265537165281,-0.7490294507846158,-1.0334761741815703,-0.7361626240072465,-1.3130237467423334,1,1
2023-09-15,-0.0128814658389949,-0.1572906052403098,-0.7535302858686616,-0.6459865016220663,-1.150323519480363,1,1
2023-09-18,7.370769767454835e-05,-0.31770807476211904,-0.7642958666638305,-0.6469804621341921,-1.115099762237294,1,1
2023-09-19,-0.002800647358034097,-0.37918259040560537,-0.7793965195826105,-0.6732521770201019,-1.0966492836668638,1,1
2023-09-20,-0.01008652420279201,-0.23512227867511842,-0.7148142645731467,-0.5973635772101222,-0.9238850572089419,1,1
2023-09-21,-0.017184238314989053,-0.44602619338088056,-0.36877678400765146,-0.49269584578270526,-0.5213278087221755,2,1
2023-09-22,-0.0029455573992617197,-0.4682033991052114,-0.39716837748558265,-0.6264499778234445,-0.5783567642549388,2,1
2023-09-25,0.003367674207305647,-0.3001959335066066,-0.4696129296126822,-0.6553154998977385,-0.6286766002728551,2,1
2023-09-26,-0.015491485478765913,-0.15782535651092736,-0.29166608683769024,-0.5457747656451338,-0.28650286707627554,2,1
2023-09-27,-0.0004180322242061781,-0.042043491119702445,-0.3066319039693102,-0.7883136999826849,-0.40727021758033,2,1
2023-09-28,0.005228557146499727,-0.2486227292031523,-0.39438341728830995,-0.7595222364879047,-0.5548743660674531,2,1
2023-09-29,-0.0033605796447902852,-0.2460587344561479,-0.4927291768269493,-0.7601857268769077,-0.5246825284414395,2,1
2023-10-02,-0.0005679555903479772,-0.33887241270323915,-0.501370160701351,-0.7715627949985455,-0.5095866096284327,2,1
2023-10-03,-0.01448671585995017,-0.4166616324001426,-0.36845370818218004,-0.6610789360398089,-0.14560783810399933,2,1
2023-10-04,0.007429727611327975,-0.16089081912836872,-0.197635579186955,-0.5757672176235901,-0.34688654232830274,2,1
2023-10-05,-0.0019522011434960932,-0.3064395820102561,-0.4915122612333335,-0.5757575971862771,-0.36198246114130955,2,1
2023-10-06,0.011098322097460147,0.08212099176189022,-0.250185881925648,-0.43021095141906673,-0.5364237275351823,2,1
2023-10-09,0.0056367481228864385,0.1295716730402546,-0.21646238108827334,-0.43566305529305405,-0.49449069081542585,2,1
2023-10-10,0.0045471561034843835,-0.8926670845405292,-0.5708909278434835,-0.4150609585527067,-0.6068712420213204,2,1
