Date,normalized_returns,vol_5,vol_10,vol_20,market_vola,regime_layer0,regime_layer1
2020-05-19,0.04193633232741661,0.10265253654673909,0.6395637123674939,0.4283450186224381,1.6575127408455286,2,1
2020-05-20,-0.0860485408136241,-0.19440028020701888,0.713275009018846,0.4402143444967439,1.231472934209436,2,1
2020-05-21,0.05437341673213002,0.06749437408229239,0.7083250928026653,0.4985092502326923,1.4897805939665028,2,1
2020-05-22,-0.04669020006314872,0.09525130538382176,0.5167182957784355,0.32686536386186654,1.2599874119758177,2,1
2020-05-26,-0.004526935353870391,-0.11214775048904545,0.5128860896957123,0.2752914620499561,1.2348276539287,2,1
2020-05-27,-0.013207426003398245,-0.27654679296785195,-0.26644465440362597,0.2718472581728023,1.1694122190214578,2,1
2020-05-28,0.03533082637910991,-0.5605608324640053,-0.38822349724796096,0.24129019236006688,1.3321122863215877,2,1
2020-05-29,-0.03769343534097683,-0.7483813989541491,-0.4847129645924694,0.1359248842641958,1.150961580489187,2,1
2020-06-01,0.026649635867377664,-0.8042042733179593,-0.4361320247164295,0.03112945223638415,1.2717286110695605,2,1
2020-06-02,-0.049677915187403075,-0.615749543941066,-0.5599797747591045,0.04370251794159929,1.0385810292832924,2,1
2020-06-03,-0.044145971473693695,-0.533203894901391,-0.6253481425367967,0.017959390604741707,0.840657044778253,2,1
2020-06-04,0.0066426328715889285,-0.7029196455408725,-0.8205401022364949,0.011997465699727478,0.8658168028253707,2,1
2020-06-05,-0.0504588702277156,-0.6532735482559918,-0.9551163725952913,-0.031975404932271474,0.6494424997117415,2,1
2020-06-08,0.052086856375549974,-0.43596318674173057,-0.8192690919844782,-0.14648340055894749,0.8658168028253707,2,1
2020-06-09,0.0667802140018625,-0.24125267861606914,-0.6274739163232771,-0.08351043475536264,1.1610254197232979,2,1
2020-06-10,0.000813993073917123,-0.4130323046018708,-0.6335024389641616,-0.6262504765803601,1.1610254197232979,2,1
2020-06-11,0.39252275488170074,2.6045359163149953,1.8260559514814867,1.1786272271391627,3.3784446062151754,3,1
2020-06-12,-0.12160715981776682,2.9994318331667507,2.0403607485785287,1.261777516679674,2.5901033879142816,3,1
2020-06-15,-0.04714522107246598,3.1972034753835104,2.0965468186899163,1.279603430883299,2.3066362900337785,3,1
2020-06-16,-0.02063543687177652,3.2653725846409247,2.0600025155864743,1.2142067879545368,2.184191259746411,3,1
2020-06-17,-0.005143634021891011,3.272751571800614,2.0165868841611414,1.2042702735833546,2.1506453422484952,3,1
2020-06-18,-0.015147875562064957,-0.39489066020521196,2.031437332290169,1.130184176842295,2.0617468693064054,3,1
2020-06-19,0.06489704836871571,-0.5204367596293922,1.969935261646423,1.1398663320220463,2.4274030006904708,3,1
2020-06-22,-0.09943428258959254,-0.12939261970094867,2.1469816735892664,1.2170979269929494,1.865500564584679,3,1
2020-06-23,-0.011856420660859983,-0.13119842672743096,2.130275024631108,1.219039019853901,1.7984077698178047,3,1
2020-06-24,0.07660548336571331,0.1738510719857286,2.1650068945119423,1.2556351937904933,2.2127060574364736,3,1
2020-06-25,-0.04824213053787329,0.2579805784148047,-0.12628959822626362,1.2781818651260735,1.9409801586497129,2,1
2020-06-26,0.07583043101392788,0.3198730003172049,-0.22754815083885518,1.2969289185063286,2.3619875657832283,2,1
2020-06-29,-0.0879526777866396,0.2360419759618501,-0.09773841772377267,1.3765656959051202,1.867177924444311,2,1
2020-06-30,-0.04259421570320753,0.2965620130091271,-0.07270463120119519,1.3701413743723192,1.6407394621728897,2,1
2020-07-01,-0.06050917741211899,-0.017392273576135667,-0.017968261298644945,1.3866265469635175,1.3371443659004836,2,1
2020-07-02,-0.032581668603101285,-0.031066761882211885,-0.011309878135776826,1.3988094745161328,1.1794760582555688,2,1
2020-07-06,0.010163224242573137,-0.6525827707991314,-0.16301507352238176,1.3719756687956068,1.2230864548349571,2,1
2020-07-07,0.05276919274558443,-0.428810074606514,-0.2333337365781647,1.3725015449487903,1.4730073152938639,2,1
2020-07-08,-0.046143003100422145,-0.4153804245769724,-0.19651021170300584,1.3613531619241213,1.2465688530224428,2,1
2020-07-09,0.04197782004765155,-0.4725275845317704,-0.33007012456363594,1.3744868474730711,1.4444928375274824,2,1
2020-07-10,-0.06888704207207146,-0.24216542289238982,-0.2798375812089513,-0.36262539213862527,1.1140606233483266,2,1
2020-07-13,0.1659494274542593,0.6925098961300297,0.27458509577476103,-0.07134419914859837,1.935947759147136,3,1
2020-07-14,-0.08577379433558935,0.9560903078044616,0.26749286355761726,-0.00736344896974454,1.4881032341068707,3,1
2020-07-15,-0.060657878281627275,0.9996045275026243,0.29968245325802306,0.02779469599657198,1.1928946172089434,3,1
2020-07-16,0.009422359365494386,0.9438159070844441,0.2409886398134014,0.03189965614728442,1.233150294069068,3,1
2020-07-17,-0.08567802639573434,1.0076385060987079,0.3581738069457982,0.10662365328333322,0.844011764497517,3,1
2020-07-20,-0.047859404802182245,-0.5854942124877972,0.3790339031504808,0.03902957580396433,0.6393783405539496,3,1
2020-07-21,0.01623016345257179,-0.45398105690004115,0.30902432079435765,-0.04574541829555696,0.7031167355252408,3,1
2020-07-22,-0.020342225584570713,-0.5133878976545869,0.29001754148614817,-0.044722702211987576,0.6158959423664639,3,1
2020-07-23,0.0706836826573681,-0.09114797608868246,0.367683514279924,-0.058669888374944454,0.9111045592643912,3,1
2020-07-24,-0.008431056239648483,-0.4518408237621774,0.2936981865648194,-0.07753369619812629,0.8708488824042666,2,1
